region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,custcat,churn
3,51,37,1,17,101.000,2,10,0.000,1,2,0,0,1,0,14.950,0.000,0.000,9.500,0.000,736.850,0.000,0.000,480.000,0.000,1,0,0,0,0,1,1,0,0,3,0
1,50,28,0,6,28.000,1,10,0.000,1,1,1,1,1,1,6.400,17.250,36.850,12.750,22.000,330.950,851.700,1869.400,600.000,997.000,1,0,0,0,0,1,1,1,0,3,0
1,31,47,1,18,35.000,2,0,0.000,0,2,0,0,0,0,11.950,0.000,0.000,0.000,0.000,390.600,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
3,4,28,0,0,39.000,2,3,0.000,1,1,1,0,1,0,7.100,15.000,0.000,12.750,0.000,23.800,70.450,0.000,25.000,0.000,0,0,0,0,1,1,1,0,0,3,1
3,60,56,0,19,51.000,4,11,0.000,0,1,0,1,1,1,15.250,0.000,57.450,28.500,67.000,873.700,0.000,3404.100,1630.000,4046.250,1,1,1,1,1,1,1,1,1,4,0
3,7,31,1,12,31.000,2,7,0.000,1,6,0,0,0,0,5.050,0.000,0.000,0.000,0.000,38.050,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,1,1
3,20,40,0,2,209.000,4,15,0.000,1,1,0,0,1,0,7.200,0.000,0.000,4.750,0.000,172.100,0.000,0.000,80.000,0.000,1,0,0,0,0,0,0,0,1,2,0
2,19,23,1,4,37.000,3,1,0.000,1,4,1,1,0,0,8.400,17.500,24.800,0.000,0.000,136.050,302.500,446.000,0.000,0.000,0,0,0,0,1,1,0,1,0,3,1
3,58,37,1,5,64.000,4,8,0.000,1,2,1,1,1,1,10.800,58.750,63.250,37.750,109.700,634.750,3525.550,3521.450,2305.000,6444.950,1,1,1,1,1,1,1,1,1,4,1
3,65,64,0,20,88.000,3,26,0.000,1,1,1,1,1,1,15.100,36.250,39.900,24.000,48.800,1017.900,2202.450,2534.250,1620.000,3242.750,1,1,1,1,1,1,1,1,1,4,1
3,72,61,1,34,61.000,1,8,0.000,0,3,0,0,1,0,27.350,0.000,0.000,13.250,0.000,1980.150,0.000,0.000,895.000,0.000,1,0,0,0,0,0,0,0,0,2,0
3,8,42,0,3,66.000,3,10,0.000,0,1,0,0,1,1,1.950,0.000,0.000,27.500,21.500,16.850,0.000,0.000,185.000,157.550,0,1,0,1,1,1,1,1,1,4,0
2,33,40,1,14,19.000,3,5,0.000,0,2,0,0,1,0,5.050,0.000,0.000,8.500,0.000,178.900,0.000,0.000,315.000,0.000,0,0,0,0,0,0,0,0,0,1,0
3,18,34,1,4,42.000,2,14,0.000,1,5,1,0,1,0,6.450,19.000,0.000,17.000,0.000,104.050,318.750,0.000,240.000,0.000,0,1,1,0,1,1,1,1,0,4,0
2,24,31,1,6,41.000,2,13,0.000,0,5,1,0,1,0,8.500,20.000,0.000,13.000,0.000,196.800,480.700,0.000,275.000,0.000,0,0,0,0,1,1,1,0,0,3,0
3,70,36,0,8,50.000,1,15,0.000,1,1,0,0,1,0,20.550,0.000,0.000,20.750,0.000,1407.150,0.000,0.000,1370.000,0.000,1,0,0,0,0,0,0,0,0,2,0
1,7,38,0,4,70.000,4,4,0.000,0,1,1,1,1,1,3.850,19.250,38.350,7.000,17.700,26.650,127.500,250.300,40.000,129.550,1,1,1,1,0,1,0,0,1,4,1
3,70,59,0,27,85.000,1,19,0.000,1,1,1,0,1,0,38.900,62.500,0.000,62.000,0.000,2711.000,4387.300,0.000,4220.000,0.000,0,0,0,0,1,1,1,1,0,3,0
2,20,48,1,21,45.000,3,2,0.000,1,2,1,0,1,1,10.700,33.000,0.000,27.500,29.400,192.150,645.650,0.000,480.000,528.300,1,1,0,0,1,1,1,1,0,3,1
3,54,32,1,12,27.000,1,9,0.000,0,2,0,0,1,0,33.950,0.000,0.000,24.250,0.000,1801.300,0.000,0.000,1300.000,0.000,1,0,0,0,0,0,0,0,0,2,0
3,36,48,0,28,29.000,1,2,0.000,0,1,0,0,0,0,6.000,0.000,0.000,0.000,0.000,222.800,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
3,71,53,1,29,48.000,4,0,0.000,1,2,1,0,1,0,34.950,28.750,0.000,36.000,0.000,2506.050,2074.750,0.000,2560.000,0.000,1,0,0,0,0,1,1,1,0,3,0
1,17,41,0,4,32.000,2,3,0.000,0,1,1,0,1,0,12.600,9.500,0.000,6.750,0.000,208.000,168.000,0.000,100.000,0.000,0,0,0,0,1,0,1,0,0,3,0
1,18,45,1,17,43.000,1,9,0.000,0,3,1,0,1,0,4.450,17.000,0.000,13.750,0.000,78.650,287.300,0.000,245.000,0.000,0,0,0,0,1,1,1,0,0,3,0
1,16,27,0,8,16.000,5,0,0.000,1,1,1,1,1,1,5.450,17.750,44.850,13.500,33.900,102.750,282.200,675.650,235.000,524.200,0,0,1,0,1,1,1,1,1,4,1
3,38,30,1,6,22.000,2,3,0.000,1,2,0,0,1,0,5.600,0.000,0.000,12.250,0.000,215.050,0.000,0.000,455.000,0.000,1,0,0,1,0,0,0,0,1,2,0
1,52,45,1,19,40.000,3,9,0.000,1,3,0,1,1,1,8.450,0.000,34.350,14.500,34.100,512.650,0.000,1793.900,705.000,1740.700,1,1,0,1,0,0,1,1,1,4,0
1,46,48,1,12,256.000,3,25,0.000,0,6,1,1,1,1,13.800,31.750,43.650,18.750,66.000,612.550,1449.000,1961.750,835.000,3064.750,1,1,1,1,1,1,1,1,0,4,0
2,31,46,0,23,144.000,4,13,0.000,0,1,1,0,1,0,7.600,15.250,0.000,9.750,0.000,271.550,501.150,0.000,290.000,0.000,0,0,0,1,1,1,1,0,1,3,0
2,23,31,0,10,45.000,4,0,0.000,0,2,1,0,0,0,5.000,11.750,0.000,0.000,0.000,119.500,275.050,0.000,0.000,0.000,1,0,0,1,0,0,0,0,1,2,0
2,38,56,1,34,34.000,2,0,0.000,1,3,0,0,0,1,7.800,0.000,0.000,0.000,24.650,272.750,0.000,0.000,0.000,888.450,1,0,0,1,1,1,1,1,0,3,0
2,50,54,0,15,248.000,3,28,0.000,1,1,1,0,1,1,11.050,17.250,0.000,5.500,29.150,497.900,833.850,0.000,270.000,1453.850,1,0,0,0,1,1,1,0,0,3,0
2,16,49,0,17,41.000,2,5,0.000,0,1,1,1,0,1,4.100,14.000,39.150,0.000,31.800,62.450,260.050,620.000,0.000,521.350,0,1,1,1,0,0,1,0,0,4,0
2,14,34,1,4,27.000,4,1,0.000,1,2,1,1,1,1,6.050,23.500,36.250,20.500,37.850,90.200,313.800,454.450,260.000,474.000,0,1,1,1,1,0,1,1,1,4,0
2,30,52,0,23,17.000,3,3,0.000,1,1,0,1,1,0,10.300,0.000,37.600,15.250,0.000,367.400,0.000,1106.400,420.000,0.000,1,0,0,1,0,0,0,0,0,2,1
3,22,47,1,0,44.000,4,11,0.000,1,3,1,1,1,1,9.000,21.250,50.750,57.250,57.000,194.550,466.900,1053.100,1220.000,1264.050,1,1,1,1,1,1,1,1,1,4,1
1,38,55,1,12,135.000,2,24,0.000,0,4,1,0,1,0,12.150,31.750,0.000,16.250,0.000,467.750,1167.650,0.000,595.000,0.000,1,1,1,1,1,1,1,1,1,4,0
3,59,26,1,3,41.000,4,1,0.000,1,3,0,1,1,1,12.650,0.000,35.100,46.750,29.150,804.000,0.000,2099.250,2710.000,1707.100,1,0,0,1,0,0,0,0,0,2,1
2,54,55,0,1,587.000,3,33,0.000,0,1,0,0,0,0,13.000,0.000,0.000,0.000,0.000,650.850,0.000,0.000,0.000,0.000,0,1,0,0,1,1,1,1,0,3,0
3,9,40,0,13,38.000,4,7,0.000,1,1,1,1,1,1,3.350,21.000,42.400,17.500,59.550,37.700,179.800,329.050,125.000,482.100,0,1,1,1,1,1,1,1,1,4,1
1,67,67,1,38,49.000,2,10,0.000,1,2,0,1,1,0,14.300,0.000,29.250,25.250,0.000,924.550,0.000,1963.250,1675.000,0.000,1,0,0,1,0,0,0,0,1,2,0
2,24,44,0,19,33.000,3,0,0.000,1,2,0,1,0,0,4.650,0.000,26.650,0.000,0.000,100.950,0.000,568.200,0.000,0.000,0,0,0,0,0,0,0,1,1,1,0
2,12,55,1,13,36.000,1,5,0.000,1,2,0,1,0,0,5.950,0.000,26.550,0.000,0.000,73.350,0.000,300.750,0.000,0.000,1,0,0,1,0,0,0,0,0,2,1
1,26,47,0,13,54.000,3,0,0.000,0,1,1,1,1,1,7.100,16.000,38.500,18.000,23.500,205.400,484.900,946.850,435.000,547.750,1,1,0,1,0,0,0,1,1,2,0
2,3,32,0,4,58.000,2,11,0.000,0,4,1,1,1,1,2.750,15.750,29.500,9.250,28.550,5.700,49.650,50.500,15.000,67.700,1,1,1,0,0,0,1,0,1,4,1
2,20,46,0,2,23.000,5,4,0.000,1,2,0,0,0,0,4.750,0.000,0.000,0.000,0.000,82.300,0.000,0.000,0.000,0.000,1,1,0,1,1,1,1,0,1,4,0
3,5,52,1,0,97.000,5,9,0.000,0,2,1,1,1,1,3.100,16.500,35.250,25.500,40.300,12.900,83.000,127.350,115.000,162.750,0,1,1,1,1,1,1,1,0,4,1
3,58,53,0,19,207.000,3,12,0.000,1,1,1,1,1,1,7.300,29.500,51.200,22.000,62.800,447.150,1653.900,2986.650,1250.000,3613.300,1,1,1,1,1,1,1,1,1,4,1
1,54,28,1,2,21.000,3,3,0.000,0,4,0,0,1,0,10.400,0.000,0.000,25.750,0.000,567.550,0.000,0.000,1395.000,0.000,0,0,0,0,0,0,0,0,0,1,0
2,52,39,0,6,119.000,3,18,0.000,1,1,1,0,1,0,10.500,25.000,0.000,8.250,0.000,556.500,1280.900,0.000,450.000,0.000,0,0,1,0,0,0,0,0,1,1,0
2,38,30,1,10,25.000,1,5,0.000,1,4,0,0,1,0,3.950,0.000,0.000,12.000,0.000,179.750,0.000,0.000,430.000,0.000,0,0,0,0,0,0,0,0,0,1,0
2,19,46,0,5,59.000,3,17,0.000,0,1,1,0,0,0,5.600,9.000,0.000,0.000,0.000,97.250,191.250,0.000,0.000,0.000,0,0,0,0,1,0,0,1,0,1,0
2,22,33,1,2,24.000,1,3,0.000,0,4,0,0,0,0,7.100,0.000,0.000,0.000,0.000,153.400,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,1,0
1,49,35,1,15,113.000,4,4,0.000,0,5,0,0,0,0,16.100,0.000,0.000,0.000,0.000,818.450,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,1,2,0
3,5,39,0,0,22.000,1,0,0.000,1,2,1,0,1,0,4.700,19.000,0.000,9.250,0.000,32.950,106.850,0.000,30.000,0.000,0,0,0,0,1,1,1,1,0,3,0
2,18,69,0,28,11.000,1,17,1.000,0,1,0,0,0,0,3.850,0.000,0.000,0.000,0.000,62.750,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
3,43,29,0,4,33.000,1,13,0.000,1,4,1,0,1,1,22.050,18.750,0.000,7.500,24.950,1042.950,830.750,0.000,345.000,1124.250,1,0,0,0,1,1,1,1,0,3,0
3,17,50,0,2,205.000,5,19,0.000,0,1,1,1,0,1,6.950,21.250,37.950,0.000,36.650,121.450,371.200,523.750,0.000,620.300,1,1,1,1,0,1,1,1,1,4,1
2,37,33,0,4,41.000,3,8,0.000,1,3,0,1,0,0,9.200,0.000,30.450,0.000,0.000,347.100,0.000,1158.900,0.000,0.000,1,0,0,0,1,0,0,0,1,2,1
2,8,39,0,0,39.000,1,7,0.000,1,1,1,0,0,0,3.150,10.750,0.000,0.000,0.000,29.050,83.550,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
2,51,46,1,8,107.000,2,21,0.000,1,6,1,0,1,1,17.300,25.750,0.000,23.000,37.400,840.000,1396.750,0.000,1155.000,1832.250,1,0,1,0,1,1,1,1,0,3,0
1,71,55,1,11,198.000,1,31,0.000,1,3,1,0,1,0,17.800,44.250,0.000,32.000,0.000,1218.000,3058.500,0.000,2305.000,0.000,1,1,0,0,1,1,1,1,0,3,0
1,56,53,1,23,100.000,5,14,0.000,1,2,0,1,1,0,14.150,0.000,34.200,9.500,0.000,752.900,0.000,1988.650,560.000,0.000,1,1,0,1,0,0,0,0,1,2,0
3,70,68,0,21,1131.000,2,45,0.000,0,1,1,0,1,1,14.850,57.500,0.000,15.000,39.500,1104.400,3926.650,0.000,990.000,2798.250,1,0,1,0,1,1,1,1,0,3,0
1,62,53,0,14,360.000,3,26,0.000,1,2,1,0,1,0,31.900,53.250,0.000,16.500,0.000,1892.850,3232.050,0.000,890.000,0.000,1,0,0,0,1,1,1,1,0,3,0
1,50,52,1,22,162.000,2,27,0.000,1,2,1,1,1,1,12.850,24.250,49.200,14.250,42.850,599.050,1238.200,2498.350,725.000,2032.300,1,1,1,0,1,1,1,1,1,4,0
3,1,31,0,3,29.000,5,2,0.000,1,3,0,1,0,0,1.450,0.000,25.250,0.000,0.000,1.450,0.000,25.250,0.000,0.000,0,0,0,1,0,0,0,0,1,1,1
3,15,26,0,1,38.000,4,1,0.000,0,2,0,1,0,0,7.400,0.000,35.400,0.000,0.000,91.700,0.000,483.500,0.000,0.000,1,1,0,1,1,0,1,0,1,4,1
3,72,55,1,24,82.000,3,25,0.000,1,2,0,1,1,0,62.300,0.000,35.650,65.250,0.000,4333.000,0.000,2477.100,4915.000,0.000,1,0,0,0,1,1,0,0,1,2,0
2,69,47,1,10,159.000,2,24,0.000,0,4,0,0,1,0,25.200,0.000,0.000,36.250,0.000,1714.700,0.000,0.000,2470.000,0.000,0,0,0,0,1,0,1,0,0,3,1
2,32,44,0,10,201.000,2,24,0.000,0,1,1,0,1,0,7.650,28.000,0.000,18.500,0.000,237.850,895.050,0.000,595.000,0.000,0,0,1,0,1,1,1,1,0,3,0
1,19,25,1,6,27.000,4,0,0.000,1,2,1,0,1,0,9.550,20.500,0.000,34.750,0.000,172.550,398.950,0.000,620.000,0.000,0,1,0,0,1,1,1,1,0,3,1
2,42,54,0,19,57.000,3,10,0.000,1,1,0,1,1,1,8.700,0.000,47.150,11.750,47.500,356.450,0.000,1872.700,415.000,1932.350,1,1,0,1,1,0,0,1,1,4,0
3,51,49,0,29,45.000,1,16,0.000,0,1,0,0,1,0,15.700,0.000,0.000,8.500,0.000,815.050,0.000,0.000,400.000,0.000,0,0,0,0,0,1,0,0,0,1,0
2,32,22,1,2,17.000,2,2,0.000,1,4,1,0,1,0,4.800,28.000,0.000,19.000,0.000,157.250,952.900,0.000,600.000,0.000,0,1,0,0,1,1,1,1,0,3,1
3,26,55,1,13,61.000,1,26,0.000,0,2,1,0,1,0,4.250,29.000,0.000,12.000,0.000,102.450,729.150,0.000,300.000,0.000,0,0,0,0,1,1,1,1,0,3,0
2,39,44,1,14,418.000,4,18,0.000,0,2,1,0,1,0,7.050,27.500,0.000,17.500,0.000,269.000,1046.200,0.000,640.000,0.000,0,1,1,0,1,1,1,1,0,4,0
2,72,53,0,12,152.000,2,32,0.000,1,1,1,0,1,1,43.250,50.500,0.000,19.250,44.900,3115.000,3669.000,0.000,1315.000,3120.350,1,0,1,1,1,1,1,0,0,4,0
2,4,39,0,11,38.000,4,1,0.000,0,2,1,0,1,1,2.800,22.750,0.000,13.750,30.200,9.350,103.450,0.000,40.000,76.900,0,1,1,1,1,1,1,1,0,4,1
2,54,50,1,5,151.000,4,20,0.000,0,3,1,0,1,1,21.950,40.250,0.000,25.750,21.800,1248.250,2030.200,0.000,1355.000,1121.050,1,0,0,0,1,1,1,1,0,3,0
1,34,40,1,21,23.000,4,9,0.000,1,3,1,1,1,1,5.950,25.750,45.400,16.750,37.700,207.700,805.850,1498.850,540.000,1257.700,1,0,1,1,1,1,1,1,1,4,0
1,20,25,1,4,33.000,4,0,0.000,1,3,1,0,1,1,4.550,16.000,0.000,19.250,27.050,115.650,288.750,0.000,365.000,511.250,0,0,0,1,1,0,1,0,1,1,0
3,14,49,0,4,26.000,1,8,0.000,0,1,0,0,1,0,6.500,0.000,0.000,14.500,0.000,86.700,0.000,0.000,180.000,0.000,0,0,0,0,0,0,0,0,0,1,0
1,61,59,0,26,89.000,1,40,1.000,1,1,1,0,1,0,17.350,35.000,0.000,29.250,0.000,988.800,2166.800,0.000,1805.000,0.000,0,0,0,0,1,1,0,1,0,3,0
2,4,24,0,2,25.000,4,0,0.000,0,1,0,0,1,0,3.750,0.000,0.000,15.750,0.000,12.400,0.000,0.000,35.000,0.000,0,1,0,1,0,1,0,0,0,1,1
3,16,48,0,25,59.000,2,13,0.000,0,2,1,0,1,0,7.850,20.250,0.000,14.000,0.000,104.900,349.400,0.000,180.000,0.000,0,0,0,0,1,1,1,1,0,3,1
1,13,41,0,9,55.000,2,12,0.000,1,3,0,0,0,0,4.850,0.000,0.000,0.000,0.000,55.650,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,1,0
2,53,37,1,18,25.000,3,6,0.000,1,2,0,1,1,0,9.950,0.000,28.650,23.500,0.000,558.150,0.000,1533.100,1170.000,0.000,1,0,0,1,0,0,0,0,1,2,1
2,58,36,1,13,39.000,2,8,0.000,1,7,1,0,1,1,16.400,38.250,0.000,55.500,57.050,933.100,2355.400,0.000,3145.000,3247.950,1,1,1,1,1,1,1,1,1,4,1
2,25,38,1,19,56.000,1,19,0.000,1,2,0,1,1,1,10.550,0.000,31.950,32.750,23.650,290.250,0.000,732.950,770.000,578.450,0,1,0,0,1,0,0,1,0,3,0
1,71,61,1,19,155.000,3,30,0.000,0,2,1,0,1,0,23.900,27.500,0.000,15.000,0.000,1684.050,1935.150,0.000,1030.000,0.000,1,0,0,0,1,1,1,1,0,3,0
1,22,33,1,13,119.000,5,0,0.000,1,4,1,1,0,1,4.300,23.250,51.600,0.000,60.350,88.500,520.450,1013.300,0.000,1230.700,1,1,1,1,1,1,0,1,1,4,1
1,46,48,1,15,64.000,3,20,0.000,0,2,1,1,1,1,10.200,26.500,40.200,11.500,23.200,393.550,1316.700,1832.000,510.000,948.750,0,0,0,0,1,1,1,1,1,3,0
3,66,50,1,2,333.000,5,24,0.000,0,2,0,0,1,0,10.300,0.000,0.000,14.250,0.000,659.550,0.000,0.000,975.000,0.000,1,0,1,1,0,0,0,0,0,2,0
1,69,58,1,29,26.000,2,7,0.000,1,3,1,1,1,1,32.650,33.000,54.000,29.250,50.650,2321.800,2378.200,3649.600,2055.000,3475.450,1,1,1,1,1,1,1,1,0,4,0
2,38,49,1,3,33.000,4,11,0.000,0,4,0,1,0,1,6.850,0.000,42.100,0.000,25.150,285.550,0.000,1642.150,0.000,954.000,1,0,0,1,0,1,0,1,1,2,0
3,16,35,0,7,46.000,3,3,0.000,0,1,0,1,0,0,5.100,0.000,27.150,0.000,0.000,74.100,0.000,434.150,0.000,0.000,0,0,0,0,0,0,0,0,1,1,0
3,44,39,1,8,41.000,2,8,0.000,0,4,1,0,1,0,7.550,16.250,0.000,10.250,0.000,353.300,638.250,0.000,490.000,0.000,0,1,1,1,1,1,1,1,1,4,0
1,50,50,0,24,31.000,1,8,0.000,0,1,0,0,1,0,11.950,0.000,0.000,28.250,0.000,540.500,0.000,0.000,1355.000,0.000,0,0,0,0,0,0,1,1,0,3,0
3,10,23,0,1,29.000,4,0,0.000,1,1,1,1,1,1,4.950,32.000,53.250,35.750,50.450,62.100,323.800,420.550,285.000,416.000,1,1,1,1,1,1,1,1,1,4,0
2,7,41,0,6,94.000,2,16,0.000,0,1,1,1,1,1,3.850,28.000,37.650,9.000,41.400,27.950,218.900,256.300,65.000,237.250,1,1,1,0,1,1,1,1,1,4,0
3,71,48,0,25,288.000,3,19,0.000,0,1,0,0,1,0,30.900,0.000,0.000,19.750,0.000,2123.600,0.000,0.000,1305.000,0.000,0,0,0,0,0,0,1,0,0,1,0
3,16,39,1,5,31.000,1,4,0.000,1,5,0,0,0,0,5.000,0.000,0.000,0.000,0.000,69.600,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
3,6,20,0,0,25.000,2,0,0.000,1,2,1,0,1,0,1.900,20.750,0.000,15.500,0.000,19.300,114.400,0.000,95.000,0.000,0,0,0,0,1,1,1,1,0,3,0
2,46,55,0,24,269.000,2,35,0.000,0,1,1,0,1,0,10.100,39.000,0.000,18.000,0.000,449.700,1829.750,0.000,775.000,0.000,0,0,1,0,1,1,1,1,0,3,0
3,51,49,1,13,203.000,3,27,0.000,0,4,1,0,1,0,17.600,22.000,0.000,21.750,0.000,961.900,1125.250,0.000,1075.000,0.000,0,1,0,0,1,1,1,1,0,3,0
3,5,34,0,12,22.000,2,2,0.000,0,2,1,1,0,1,3.600,12.500,28.500,0.000,19.300,16.100,46.700,143.650,0.000,86.150,0,1,0,0,0,1,1,0,1,1,1
2,49,54,1,23,25.000,2,1,0.000,1,4,0,0,1,0,14.650,0.000,0.000,41.250,0.000,719.500,0.000,0.000,1980.000,0.000,0,0,0,0,0,0,0,0,0,1,0
3,49,51,1,14,222.000,5,16,0.000,0,2,0,0,0,0,12.250,0.000,0.000,0.000,0.000,575.600,0.000,0.000,0.000,0.000,1,0,0,1,0,1,0,0,1,2,0
1,26,30,1,4,76.000,3,7,0.000,0,2,0,1,0,0,9.450,0.000,29.200,0.000,0.000,214.700,0.000,697.050,0.000,0.000,0,0,1,0,0,0,0,0,1,1,0
3,22,39,0,4,55.000,2,17,0.000,1,1,1,0,1,1,5.400,38.750,0.000,17.750,50.200,81.550,908.350,0.000,290.000,1147.400,0,1,1,1,1,1,1,1,1,4,1
3,51,45,1,4,46.000,3,6,0.000,0,2,1,1,1,1,20.700,34.750,48.650,32.250,48.650,1082.400,1711.750,2496.350,1600.000,2353.350,1,1,1,1,1,1,1,1,0,4,0
1,19,27,1,7,56.000,4,1,0.000,0,4,0,1,1,1,4.750,0.000,46.300,21.750,37.700,97.850,0.000,804.350,445.000,692.950,1,1,1,1,1,1,1,1,1,4,1
1,9,36,0,1,79.000,3,11,0.000,1,5,1,1,1,1,5.800,27.750,33.750,30.750,25.900,44.550,246.000,246.850,230.000,186.800,0,1,0,0,1,1,1,1,0,3,1
3,15,25,1,0,51.000,3,2,0.000,1,2,0,0,0,0,3.150,0.000,0.000,0.000,0.000,45.350,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
2,57,63,0,19,61.000,1,27,0.000,0,1,1,0,1,0,12.700,38.250,0.000,33.750,0.000,767.750,2239.700,0.000,1880.000,0.000,0,0,0,0,1,1,1,1,0,3,0
3,48,45,0,15,41.000,1,10,0.000,1,2,0,0,0,0,10.200,0.000,0.000,0.000,0.000,445.700,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
2,9,53,1,20,50.000,2,13,0.000,1,2,0,1,0,0,3.100,0.000,21.350,0.000,0.000,22.000,0.000,196.150,0.000,0.000,0,0,0,0,0,0,0,0,1,1,1
1,61,52,0,21,82.000,1,18,0.000,0,1,0,0,1,0,12.100,0.000,0.000,15.750,0.000,751.750,0.000,0.000,910.000,0.000,0,0,0,0,1,0,1,1,0,3,0
3,72,53,0,34,108.000,1,23,0.000,0,1,1,0,1,1,32.550,35.500,0.000,14.750,40.750,2361.350,2535.400,0.000,1060.000,2886.050,1,0,0,0,1,1,1,1,0,3,0
3,57,60,0,20,14.000,2,27,1.000,1,1,1,0,1,0,16.100,14.000,0.000,11.750,0.000,938.650,822.350,0.000,630.000,0.000,0,0,0,0,0,1,1,1,0,3,0
2,57,51,0,10,46.000,1,13,0.000,0,1,0,0,1,0,15.100,0.000,0.000,7.500,0.000,901.050,0.000,0.000,395.000,0.000,1,0,0,1,0,0,0,1,0,2,0
1,37,60,1,0,46.000,1,20,0.000,0,3,1,0,1,0,8.800,37.750,0.000,22.000,0.000,293.650,1377.850,0.000,785.000,0.000,0,0,0,0,1,1,1,1,0,3,0
3,45,51,0,13,146.000,4,16,0.000,0,2,0,0,1,0,20.250,0.000,0.000,37.750,0.000,869.750,0.000,0.000,1640.000,0.000,0,0,0,0,0,0,0,0,1,1,0
3,45,39,1,15,36.000,1,11,0.000,1,5,0,0,1,0,15.200,0.000,0.000,14.250,0.000,736.750,0.000,0.000,615.000,0.000,0,0,0,1,0,0,0,0,0,1,0
2,55,44,0,24,83.000,1,23,0.000,1,1,1,0,1,0,17.350,24.500,0.000,14.250,0.000,973.100,1343.500,0.000,720.000,0.000,0,0,0,0,0,0,1,1,0,3,0
2,24,27,0,2,17.000,3,3,0.000,0,5,1,0,0,0,5.200,18.500,0.000,0.000,0.000,89.000,462.250,0.000,0.000,0.000,1,1,0,0,0,1,0,0,0,2,1
3,1,20,0,1,18.000,3,0,0.000,0,1,0,1,0,1,4.200,0.000,34.050,0.000,16.850,4.200,0.000,34.050,0.000,16.850,0,1,0,1,0,0,0,1,1,1,1
2,34,23,1,3,24.000,1,7,0.000,1,4,1,0,1,0,6.000,28.000,0.000,12.750,0.000,203.250,959.400,0.000,435.000,0.000,0,0,0,0,0,1,1,1,0,3,0
3,14,37,1,5,48.000,3,1,0.000,1,4,1,0,0,0,4.900,14.500,0.000,0.000,0.000,78.200,230.350,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
3,6,32,0,10,47.000,1,10,0.000,0,1,1,0,1,0,3.850,23.750,0.000,12.500,0.000,29.900,128.450,0.000,80.000,0.000,0,0,0,0,1,1,1,1,0,3,0
3,24,30,0,0,25.000,4,5,0.000,0,2,1,0,1,1,8.700,47.750,0.000,32.750,64.000,186.600,1152.900,0.000,780.000,1542.900,0,1,1,1,1,1,1,1,1,4,1
2,3,26,1,6,59.000,4,0,0.000,1,3,1,1,1,1,2.550,23.500,29.600,10.750,19.200,2.700,80.500,66.550,10.000,29.700,0,1,1,0,1,0,1,1,0,4,1
1,4,30,0,1,45.000,4,6,0.000,0,3,0,1,1,0,3.650,0.000,34.200,29.000,0.000,8.850,0.000,116.200,80.000,0.000,0,1,0,1,1,0,1,1,1,4,1
1,72,40,1,19,163.000,4,15,0.000,0,2,1,0,1,0,39.000,31.250,0.000,14.750,0.000,2914.000,2176.850,0.000,1070.000,0.000,1,0,0,0,0,0,0,1,1,2,0
1,44,56,0,4,63.000,2,6,0.000,1,1,1,0,0,0,7.500,20.250,0.000,0.000,0.000,342.200,861.950,0.000,0.000,0.000,1,0,0,0,1,1,0,0,0,3,1
1,50,43,0,6,27.000,3,4,0.000,0,1,1,0,1,0,15.000,45.250,0.000,52.750,0.000,817.850,2320.250,0.000,2645.000,0.000,0,0,0,0,1,1,1,1,0,3,0
2,61,50,1,16,190.000,2,22,0.000,1,2,0,1,1,1,16.850,0.000,42.550,26.500,44.100,1063.150,0.000,2544.350,1600.000,2540.200,1,0,0,1,0,0,1,0,1,2,0
1,34,52,1,2,106.000,2,19,0.000,0,2,1,0,1,0,4.950,19.000,0.000,13.500,0.000,153.500,649.350,0.000,430.000,0.000,0,0,0,1,1,0,1,1,0,3,0
3,26,54,1,30,26.000,3,1,0.000,1,2,1,0,1,1,5.200,23.500,0.000,23.750,39.250,149.200,670.100,0.000,610.000,1004.350,0,0,1,0,1,1,1,1,1,4,1
1,15,46,1,17,63.000,5,1,0.000,0,2,1,1,0,1,3.700,16.500,42.500,0.000,33.100,40.550,207.350,547.950,0.000,475.300,1,1,1,1,1,0,1,1,1,4,1
3,10,39,0,0,27.000,3,0,0.000,1,3,0,1,0,0,3.000,0.000,29.050,0.000,0.000,32.250,0.000,265.950,0.000,0.000,0,0,0,0,0,0,0,0,1,1,0
1,7,34,0,2,22.000,5,5,0.000,1,1,0,1,0,0,4.650,0.000,25.600,0.000,0.000,29.350,0.000,179.100,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0
